aqi,temperature,humidity,pm2_5,pm10,timestamp,dataSource,_id,location,__v,location.latitude,location.longitude
83,34.1,42.7,40,40,2026-01-24 14:40:05+00:00,synthetic,synth_03163,,0.0,28.6139,77.209
85,31.7,47.1,7,7,2026-01-24 15:40:05+00:00,synthetic,synth_03164,,0.0,28.6139,77.209
92,32.3,45.0,64,67,2026-01-24 16:40:05+00:00,synthetic,synth_03165,,0.0,28.6139,77.209
95,30.5,49.4,35,35,2026-01-24 17:40:05+00:00,synthetic,synth_03166,,0.0,28.6139,77.209
95,30.7,51.4,24,28,2026-01-24 18:40:05+00:00,synthetic,synth_03167,,0.0,28.6139,77.209
99,27.4,55.0,36,36,2026-01-24 19:40:05+00:00,synthetic,synth_03168,,0.0,28.6139,77.209
92,28.7,51.4,38,44,2026-01-24 20:40:05+00:00,synthetic,synth_03169,,0.0,28.6139,77.209
89,27.9,55.7,30,31,2026-01-24 21:40:05+00:00,synthetic,synth_03170,,0.0,28.6139,77.209
90,28.2,54.8,46,55,2026-01-24 22:40:05+00:00,synthetic,synth_03171,,0.0,28.6139,77.209
88,27.7,54.0,5,5,2026-01-24 23:40:05+00:00,synthetic,synth_03172,,0.0,28.6139,77.209
88,30.5,48.0,49,52,2026-01-25 00:40:05+00:00,synthetic,synth_03173,,0.0,28.6139,77.209
88,29.9,52.3,34,36,2026-01-25 01:40:05+00:00,synthetic,synth_03174,,0.0,28.6139,77.209
84,30.4,50.4,28,34,2026-01-25 02:40:05+00:00,synthetic,synth_03175,,0.0,28.6139,77.209
82,33.7,42.5,37,37,2026-01-25 03:40:05+00:00,synthetic,synth_03176,,0.0,28.6139,77.209
84,33.1,44.1,10,12,2026-01-25 04:40:05+00:00,synthetic,synth_03177,,0.0,28.6139,77.209
86,33.1,45.3,52,52,2026-01-25 05:40:05+00:00,synthetic,synth_03178,,0.0,28.6139,77.209
84,35.5,41.5,26,26,2026-01-25 06:40:05+00:00,synthetic,synth_03179,,0.0,28.6139,77.209
87,35.4,39.3,18,21,2026-01-25 07:40:05+00:00,synthetic,synth_03180,,0.0,28.6139,77.209
92,34.4,37.4,34,35,2026-01-25 08:40:05+00:00,synthetic,synth_03181,,0.0,28.6139,77.209
97,36.2,37.2,5,5,2026-01-25 09:40:05+00:00,synthetic,synth_03182,,0.0,28.6139,77.209
98,36.6,37.0,38,43,2026-01-25 10:40:05+00:00,synthetic,synth_03183,,0.0,28.6139,77.209
92,34.0,43.4,46,46,2026-01-25 11:40:05+00:00,synthetic,synth_03184,,0.0,28.6139,77.209
88,35.4,40.4,45,47,2026-01-25 12:40:05+00:00,synthetic,synth_03185,,0.0,28.6139,77.209
86,33.2,43.7,38,38,2026-01-25 13:40:05+00:00,synthetic,synth_03186,,0.0,28.6139,77.209
80,32.6,42.7,26,26,2026-01-25 14:40:05+00:00,synthetic,synth_03187,,0.0,28.6139,77.209
80,31.0,45.2,35,35,2026-01-25 15:40:05+00:00,synthetic,synth_03188,,0.0,28.6139,77.209
79,30.0,50.1,5,5,2026-01-25 16:40:05+00:00,synthetic,synth_03189,,0.0,28.6139,77.209
89,28.8,56.8,17,18,2026-01-25 17:40:05+00:00,synthetic,synth_03190,,0.0,28.6139,77.209
92,28.2,54.2,37,37,2026-01-25 18:40:05+00:00,synthetic,synth_03191,,0.0,28.6139,77.209
92,29.2,56.4,51,53,2026-01-25 19:40:05+00:00,synthetic,synth_03192,,0.0,28.6139,77.209
87,26.9,56.3,8,8,2026-01-25 20:40:05+00:00,synthetic,synth_03193,,0.0,28.6139,77.209
80,28.4,52.6,58,62,2026-01-25 21:40:05+00:00,synthetic,synth_03194,,0.0,28.6139,77.209
82,27.1,57.5,26,26,2026-01-25 22:40:05+00:00,synthetic,synth_03195,,0.0,28.6139,77.209
87,30.2,52.8,51,51,2026-01-25 23:40:05+00:00,synthetic,synth_03196,,0.0,28.6139,77.209
96,28.9,54.9,57,64,2026-01-26 00:40:05+00:00,synthetic,synth_03197,,0.0,28.6139,77.209
94,31.2,52.4,68,72,2026-01-26 01:40:05+00:00,synthetic,synth_03198,,0.0,28.6139,77.209
90,31.7,51.7,49,53,2026-01-26 02:40:05+00:00,synthetic,synth_03199,,0.0,28.6139,77.209
90,31.5,47.9,42,43,2026-01-26 03:40:05+00:00,synthetic,synth_03200,,0.0,28.6139,77.209
92,32.1,47.7,25,26,2026-01-26 04:40:05+00:00,synthetic,synth_03201,,0.0,28.6139,77.209
89,34.3,41.5,50,50,2026-01-26 05:40:05+00:00,synthetic,synth_03202,,0.0,28.6139,77.209
96,35.3,40.7,50,54,2026-01-26 06:40:05+00:00,synthetic,synth_03203,,0.0,28.6139,77.209
97,35.2,38.3,43,44,2026-01-26 07:40:05+00:00,synthetic,synth_03204,,0.0,28.6139,77.209
96,34.8,42.2,23,27,2026-01-26 08:40:05+00:00,synthetic,synth_03205,,0.0,28.6139,77.209
98,38.7,34.5,55,60,2026-01-26 09:40:05+00:00,synthetic,synth_03206,,0.0,28.6139,77.209
94,36.4,37.6,40,44,2026-01-26 10:40:05+00:00,synthetic,synth_03207,,0.0,28.6139,77.209
90,36.6,36.3,70,74,2026-01-26 11:40:05+00:00,synthetic,synth_03208,,0.0,28.6139,77.209
100,34.5,40.0,20,20,2026-01-26 12:40:05+00:00,synthetic,synth_03209,,0.0,28.6139,77.209
93,33.9,41.5,26,31,2026-01-26 13:40:05+00:00,synthetic,synth_03210,,0.0,28.6139,77.209
92,32.4,45.0,5,8,2026-01-26 14:40:05+00:00,synthetic,synth_03211,,0.0,28.6139,77.209
97,33.3,41.2,70,71,2026-01-26 15:40:05+00:00,synthetic,synth_03212,,0.0,28.6139,77.209
95,32.5,47.6,40,41,2026-01-26 16:40:05+00:00,synthetic,synth_03213,,0.0,28.6139,77.209
97,30.3,51.6,44,47,2026-01-26 17:40:05+00:00,synthetic,synth_03214,,0.0,28.6139,77.209
91,29.3,52.1,30,30,2026-01-26 18:40:05+00:00,synthetic,synth_03215,,0.0,28.6139,77.209
98,29.0,51.2,35,38,2026-01-26 19:40:05+00:00,synthetic,synth_03216,,0.0,28.6139,77.209
102,28.8,53.5,32,36,2026-01-26 20:40:05+00:00,synthetic,synth_03217,,0.0,28.6139,77.209
107,26.5,55.3,6,6,2026-01-26 21:40:05+00:00,synthetic,synth_03218,,0.0,28.6139,77.209
108,27.5,57.2,37,39,2026-01-26 22:40:05+00:00,synthetic,synth_03219,,0.0,28.6139,77.209
110,30.0,49.9,46,46,2026-01-26 23:40:05+00:00,synthetic,synth_03220,,0.0,28.6139,77.209
109,29.5,50.4,27,27,2026-01-27 00:40:05+00:00,synthetic,synth_03221,,0.0,28.6139,77.209
109,30.8,47.1,19,23,2026-01-27 01:40:05+00:00,synthetic,synth_03222,,0.0,28.6139,77.209
102,30.3,47.6,35,41,2026-01-27 02:40:05+00:00,synthetic,synth_03223,,0.0,28.6139,77.209
104,32.6,43.6,40,43,2026-01-27 03:40:05+00:00,synthetic,synth_03224,,0.0,28.6139,77.209
101,31.5,43.6,35,37,2026-01-27 04:40:05+00:00,synthetic,synth_03225,,0.0,28.6139,77.209
104,32.8,44.5,32,32,2026-01-27 05:40:05+00:00,synthetic,synth_03226,,0.0,28.6139,77.209
107,33.9,41.9,24,25,2026-01-27 06:40:05+00:00,synthetic,synth_03227,,0.0,28.6139,77.209
115,34.7,40.6,17,17,2026-01-27 07:40:05+00:00,synthetic,synth_03228,,0.0,28.6139,77.209
121,34.8,40.7,40,50,2026-01-27 08:40:05+00:00,synthetic,synth_03229,,0.0,28.6139,77.209
123,35.8,40.4,48,48,2026-01-27 09:40:05+00:00,synthetic,synth_03230,,0.0,28.6139,77.209
119,34.8,42.2,52,55,2026-01-27 10:40:05+00:00,synthetic,synth_03231,,0.0,28.6139,77.209
117,35.7,36.8,79,83,2026-01-27 11:40:05+00:00,synthetic,synth_03232,,0.0,28.6139,77.209
103,35.6,39.1,30,31,2026-01-27 12:40:05+00:00,synthetic,synth_03233,,0.0,28.6139,77.209
100,33.2,40.5,5,5,2026-01-27 13:40:05+00:00,synthetic,synth_03234,,0.0,28.6139,77.209
102,32.6,45.3,23,25,2026-01-27 14:40:05+00:00,synthetic,synth_03235,,0.0,28.6139,77.209
97,32.4,43.5,17,19,2026-01-27 15:40:05+00:00,synthetic,synth_03236,,0.0,28.6139,77.209
98,31.6,47.5,40,42,2026-01-27 16:40:05+00:00,synthetic,synth_03237,,0.0,28.6139,77.209
93,31.1,47.5,5,5,2026-01-27 17:40:05+00:00,synthetic,synth_03238,,0.0,28.6139,77.209
98,31.2,48.5,23,23,2026-01-27 18:40:05+00:00,synthetic,synth_03239,,0.0,28.6139,77.209
109,29.2,53.5,32,35,2026-01-27 19:40:05+00:00,synthetic,synth_03240,,0.0,28.6139,77.209
106,28.7,52.3,20,22,2026-01-27 20:40:05+00:00,synthetic,synth_03241,,0.0,28.6139,77.209
107,26.7,55.4,5,5,2026-01-27 21:40:05+00:00,synthetic,synth_03242,,0.0,28.6139,77.209
110,28.3,55.0,66,71,2026-01-27 22:40:05+00:00,synthetic,synth_03243,,0.0,28.6139,77.209
104,29.9,53.4,77,82,2026-01-27 23:40:05+00:00,synthetic,synth_03244,,0.0,28.6139,77.209
98,27.4,56.0,30,31,2026-01-28 00:40:05+00:00,synthetic,synth_03245,,0.0,28.6139,77.209
102,29.2,51.7,17,18,2026-01-28 01:40:05+00:00,synthetic,synth_03246,,0.0,28.6139,77.209
90,31.0,48.9,17,18,2026-01-28 02:40:05+00:00,synthetic,synth_03247,,0.0,28.6139,77.209
87,34.1,45.9,30,32,2026-01-28 03:40:05+00:00,synthetic,synth_03248,,0.0,28.6139,77.209
86,32.6,44.0,19,24,2026-01-28 04:40:05+00:00,synthetic,synth_03249,,0.0,28.6139,77.209
92,32.2,47.1,28,28,2026-01-28 05:40:05+00:00,synthetic,synth_03250,,0.0,28.6139,77.209
99,34.6,41.1,51,51,2026-01-28 06:40:05+00:00,synthetic,synth_03251,,0.0,28.6139,77.209
100,35.0,40.2,6,6,2026-01-28 07:40:05+00:00,synthetic,synth_03252,,0.0,28.6139,77.209
99,35.8,38.7,34,40,2026-01-28 08:40:05+00:00,synthetic,synth_03253,,0.0,28.6139,77.209
104,37.9,38.9,68,73,2026-01-28 09:40:05+00:00,synthetic,synth_03254,,0.0,28.6139,77.209
102,36.4,36.4,5,5,2026-01-28 10:40:05+00:00,synthetic,synth_03255,,0.0,28.6139,77.209
97,35.0,42.9,16,21,2026-01-28 11:40:05+00:00,synthetic,synth_03256,,0.0,28.6139,77.209
99,35.8,39.2,48,52,2026-01-28 12:40:05+00:00,synthetic,synth_03257,,0.0,28.6139,77.209
90,35.0,40.2,38,38,2026-01-28 13:40:05+00:00,synthetic,synth_03258,,0.0,28.6139,77.209
85,31.3,47.9,5,5,2026-01-28 14:40:05+00:00,synthetic,synth_03259,,0.0,28.6139,77.209
86,30.6,49.6,18,21,2026-01-28 15:40:05+00:00,synthetic,synth_03260,,0.0,28.6139,77.209
88,31.2,48.4,29,29,2026-01-28 16:40:05+00:00,synthetic,synth_03261,,0.0,28.6139,77.209
95,29.8,51.7,47,51,2026-01-28 17:40:05+00:00,synthetic,synth_03262,,0.0,28.6139,77.209
103,28.6,51.7,41,45,2026-01-28 18:40:05+00:00,synthetic,synth_03263,,0.0,28.6139,77.209
116,28.1,53.3,71,72,2026-01-28 19:40:05+00:00,synthetic,synth_03264,,0.0,28.6139,77.209
113,29.1,52.8,17,17,2026-01-28 20:40:05+00:00,synthetic,synth_03265,,0.0,28.6139,77.209
111,28.7,54.2,38,38,2026-01-28 21:40:05+00:00,synthetic,synth_03266,,0.0,28.6139,77.209
107,27.6,54.9,22,25,2026-01-28 22:40:05+00:00,synthetic,synth_03267,,0.0,28.6139,77.209
104,27.6,55.1,20,22,2026-01-28 23:40:05+00:00,synthetic,synth_03268,,0.0,28.6139,77.209
105,29.7,50.0,61,61,2026-01-29 00:40:05+00:00,synthetic,synth_03269,,0.0,28.6139,77.209
109,31.1,51.0,77,82,2026-01-29 01:40:05+00:00,synthetic,synth_03270,,0.0,28.6139,77.209
99,29.8,51.2,32,39,2026-01-29 02:40:05+00:00,synthetic,synth_03271,,0.0,28.6139,77.209
101,31.5,50.5,39,42,2026-01-29 03:40:05+00:00,synthetic,synth_03272,,0.0,28.6139,77.209
100,32.5,41.9,20,23,2026-01-29 04:40:05+00:00,synthetic,synth_03273,,0.0,28.6139,77.209
106,33.2,41.7,48,48,2026-01-29 05:40:05+00:00,synthetic,synth_03274,,0.0,28.6139,77.209
108,35.1,40.6,47,49,2026-01-29 06:40:05+00:00,synthetic,synth_03275,,0.0,28.6139,77.209
106,32.7,43.7,25,27,2026-01-29 07:40:05+00:00,synthetic,synth_03276,,0.0,28.6139,77.209
109,36.2,37.5,32,32,2026-01-29 08:40:05+00:00,synthetic,synth_03277,,0.0,28.6139,77.209
107,34.3,39.6,22,22,2026-01-29 09:40:05+00:00,synthetic,synth_03278,,0.0,28.6139,77.209
90,34.9,42.0,51,60,2026-01-29 10:40:05+00:00,synthetic,synth_03279,,0.0,28.6139,77.209
96,34.7,43.2,15,17,2026-01-29 11:40:05+00:00,synthetic,synth_03280,,0.0,28.6139,77.209
94,35.1,40.3,28,29,2026-01-29 12:40:05+00:00,synthetic,synth_03281,,0.0,28.6139,77.209
95,33.7,43.0,31,31,2026-01-29 13:40:05+00:00,synthetic,synth_03282,,0.0,28.6139,77.209
93,33.3,45.4,27,29,2026-01-29 14:40:05+00:00,synthetic,synth_03283,,0.0,28.6139,77.209
95,32.1,47.7,22,23,2026-01-29 15:40:05+00:00,synthetic,synth_03284,,0.0,28.6139,77.209
94,31.6,45.5,75,79,2026-01-29 16:40:05+00:00,synthetic,synth_03285,,0.0,28.6139,77.209
96,31.6,47.8,26,27,2026-01-29 17:40:05+00:00,synthetic,synth_03286,,0.0,28.6139,77.209
101,29.8,49.1,67,71,2026-01-29 18:40:05+00:00,synthetic,synth_03287,,0.0,28.6139,77.209
104,28.5,53.6,44,45,2026-01-29 19:40:05+00:00,synthetic,synth_03288,,0.0,28.6139,77.209
109,29.5,52.4,5,5,2026-01-29 20:40:05+00:00,synthetic,synth_03289,,0.0,28.6139,77.209
107,27.3,56.0,44,44,2026-01-29 21:40:05+00:00,synthetic,synth_03290,,0.0,28.6139,77.209
101,27.0,57.6,56,58,2026-01-29 22:40:05+00:00,synthetic,synth_03291,,0.0,28.6139,77.209
101,28.2,53.5,55,61,2026-01-29 23:40:05+00:00,synthetic,synth_03292,,0.0,28.6139,77.209
105,29.1,53.0,17,18,2026-01-30 00:40:05+00:00,synthetic,synth_03293,,0.0,28.6139,77.209
102,30.7,53.6,61,64,2026-01-30 01:40:05+00:00,synthetic,synth_03294,,0.0,28.6139,77.209
96,29.1,51.4,27,27,2026-01-30 02:40:05+00:00,synthetic,synth_03295,,0.0,28.6139,77.209
100,31.4,47.9,43,45,2026-01-30 03:40:05+00:00,synthetic,synth_03296,,0.0,28.6139,77.209
99,31.9,50.0,24,24,2026-01-30 04:40:05+00:00,synthetic,synth_03297,,0.0,28.6139,77.209
90,34.4,40.9,38,40,2026-01-30 05:40:05+00:00,synthetic,synth_03298,,0.0,28.6139,77.209
93,34.4,41.5,50,52,2026-01-30 06:40:05+00:00,synthetic,synth_03299,,0.0,28.6139,77.209
106,36.0,38.7,55,56,2026-01-30 07:40:05+00:00,synthetic,synth_03300,,0.0,28.6139,77.209
109,36.1,38.2,30,37,2026-01-30 08:40:05+00:00,synthetic,synth_03301,,0.0,28.6139,77.209
113,35.1,41.6,41,44,2026-01-30 09:40:05+00:00,synthetic,synth_03302,,0.0,28.6139,77.209
117,34.7,40.0,29,31,2026-01-30 10:40:05+00:00,synthetic,synth_03303,,0.0,28.6139,77.209
107,34.9,39.5,51,52,2026-01-30 11:40:05+00:00,synthetic,synth_03304,,0.0,28.6139,77.209
106,36.6,37.2,42,47,2026-01-30 12:40:05+00:00,synthetic,synth_03305,,0.0,28.6139,77.209
101,35.4,36.6,71,77,2026-01-30 13:40:05+00:00,synthetic,synth_03306,,0.0,28.6139,77.209
102,31.8,44.5,5,5,2026-01-30 14:40:05+00:00,synthetic,synth_03307,,0.0,28.6139,77.209
101,32.7,46.0,18,18,2026-01-30 15:40:05+00:00,synthetic,synth_03308,,0.0,28.6139,77.209
95,31.2,48.3,30,31,2026-01-30 16:40:05+00:00,synthetic,synth_03309,,0.0,28.6139,77.209
103,31.5,46.1,70,75,2026-01-30 17:40:05+00:00,synthetic,synth_03310,,0.0,28.6139,77.209
105,29.2,49.9,5,5,2026-01-30 18:40:05+00:00,synthetic,synth_03311,,0.0,28.6139,77.209
112,28.6,55.9,32,36,2026-01-30 19:40:05+00:00,synthetic,synth_03312,,0.0,28.6139,77.209
109,27.7,55.6,25,29,2026-01-30 20:40:05+00:00,synthetic,synth_03313,,0.0,28.6139,77.209
106,27.2,53.3,17,17,2026-01-30 21:40:05+00:00,synthetic,synth_03314,,0.0,28.6139,77.209
107,26.3,55.1,5,5,2026-01-30 22:40:05+00:00,synthetic,synth_03315,,0.0,28.6139,77.209
106,29.1,53.3,35,35,2026-01-30 23:40:05+00:00,synthetic,synth_03316,,0.0,28.6139,77.209
93,29.4,49.1,32,35,2026-01-31 00:40:05+00:00,synthetic,synth_03317,,0.0,28.6139,77.209
92,28.7,49.2,20,20,2026-01-31 01:40:05+00:00,synthetic,synth_03318,,0.0,28.6139,77.209
92,31.6,46.0,32,32,2026-01-31 02:40:05+00:00,synthetic,synth_03319,,0.0,28.6139,77.209
83,30.3,49.5,45,49,2026-01-31 03:40:05+00:00,synthetic,synth_03320,,0.0,28.6139,77.209
81,32.3,47.2,5,5,2026-01-31 04:40:05+00:00,synthetic,synth_03321,,0.0,28.6139,77.209
82,34.9,39.0,33,42,2026-01-31 05:40:05+00:00,synthetic,synth_03322,,0.0,28.6139,77.209
84,34.0,43.3,38,40,2026-01-31 06:40:05+00:00,synthetic,synth_03323,,0.0,28.6139,77.209
96,34.8,40.9,29,31,2026-01-31 07:40:05+00:00,synthetic,synth_03324,,0.0,28.6139,77.209
93,35.5,38.5,39,39,2026-01-31 08:40:05+00:00,synthetic,synth_03325,,0.0,28.6139,77.209
91,36.2,37.7,5,5,2026-01-31 09:40:05+00:00,synthetic,synth_03326,,0.0,28.6139,77.209
80,36.1,39.4,17,17,2026-01-31 10:40:05+00:00,synthetic,synth_03327,,0.0,28.6139,77.209
87,36.3,37.1,20,20,2026-01-31 11:40:05+00:00,synthetic,synth_03328,,0.0,28.6139,77.209
81,34.7,39.6,45,48,2026-01-31 12:40:05+00:00,synthetic,synth_03329,,0.0,28.6139,77.209
85,33.8,43.1,40,40,2026-01-31 13:40:05+00:00,synthetic,synth_03330,,0.0,28.6139,77.209
80,34.7,40.2,21,21,2026-01-31 14:40:05+00:00,synthetic,synth_03331,,0.0,28.6139,77.209
86,33.5,44.8,54,57,2026-01-31 15:40:05+00:00,synthetic,synth_03332,,0.0,28.6139,77.209
94,30.8,48.4,5,5,2026-01-31 16:40:05+00:00,synthetic,synth_03333,,0.0,28.6139,77.209
89,28.2,56.0,16,22,2026-01-31 17:40:05+00:00,synthetic,synth_03334,,0.0,28.6139,77.209
95,29.1,50.7,45,46,2026-01-31 18:40:05+00:00,synthetic,synth_03335,,0.0,28.6139,77.209
91,27.1,58.2,12,12,2026-01-31 19:40:05+00:00,synthetic,synth_03336,,0.0,28.6139,77.209
93,27.2,58.0,34,34,2026-01-31 20:40:05+00:00,synthetic,synth_03337,,0.0,28.6139,77.209
92,27.4,57.4,16,18,2026-01-31 21:40:05+00:00,synthetic,synth_03338,,0.0,28.6139,77.209
95,28.7,53.4,36,36,2026-01-31 22:40:05+00:00,synthetic,synth_03339,,0.0,28.6139,77.209
92,26.0,56.1,27,30,2026-01-31 23:40:05+00:00,synthetic,synth_03340,,0.0,28.6139,77.209
88,29.2,48.9,5,5,2026-02-01 00:40:05+00:00,synthetic,synth_03341,,0.0,28.6139,77.209
82,29.5,52.2,5,7,2026-02-01 01:40:05+00:00,synthetic,synth_03342,,0.0,28.6139,77.209
88,30.0,48.4,5,5,2026-02-01 02:40:05+00:00,synthetic,synth_03343,,0.0,28.6139,77.209
80,31.3,47.7,5,5,2026-02-01 03:40:05+00:00,synthetic,synth_03344,,0.0,28.6139,77.209
85,33.0,42.8,41,46,2026-02-01 04:40:05+00:00,synthetic,synth_03345,,0.0,28.6139,77.209
92,33.2,43.4,27,27,2026-02-01 05:40:05+00:00,synthetic,synth_03346,,0.0,28.6139,77.209
81,36.6,37.2,46,49,2026-02-01 06:40:05+00:00,synthetic,synth_03347,,0.0,28.6139,77.209
86,35.7,38.2,43,48,2026-02-01 07:40:05+00:00,synthetic,synth_03348,,0.0,28.6139,77.209
93,35.3,43.4,43,47,2026-02-01 08:40:05+00:00,synthetic,synth_03349,,0.0,28.6139,77.209
88,36.9,37.9,12,12,2026-02-01 09:40:05+00:00,synthetic,synth_03350,,0.0,28.6139,77.209
90,37.2,35.8,34,36,2026-02-01 10:40:05+00:00,synthetic,synth_03351,,0.0,28.6139,77.209
87,35.2,38.9,7,7,2026-02-01 11:40:05+00:00,synthetic,synth_03352,,0.0,28.6139,77.209
87,33.7,41.8,13,15,2026-02-01 12:40:05+00:00,synthetic,synth_03353,,0.0,28.6139,77.209
90,37.9,36.0,66,72,2026-02-01 13:40:05+00:00,synthetic,synth_03354,,0.0,28.6139,77.209
92,33.7,43.1,68,71,2026-02-01 14:40:05+00:00,synthetic,synth_03355,,0.0,28.6139,77.209
91,32.6,45.6,63,65,2026-02-01 15:40:05+00:00,synthetic,synth_03356,,0.0,28.6139,77.209
84,31.5,49.6,12,12,2026-02-01 16:40:05+00:00,synthetic,synth_03357,,0.0,28.6139,77.209
88,28.9,48.4,5,5,2026-02-01 17:40:05+00:00,synthetic,synth_03358,,0.0,28.6139,77.209
98,29.3,50.5,55,57,2026-02-01 18:40:05+00:00,synthetic,synth_03359,,0.0,28.6139,77.209
100,28.9,52.7,18,18,2026-02-01 19:40:05+00:00,synthetic,synth_03360,,0.0,28.6139,77.209
98,27.8,54.4,19,25,2026-02-01 20:40:05+00:00,synthetic,synth_03361,,0.0,28.6139,77.209
96,28.6,53.4,52,55,2026-02-01 21:40:05+00:00,synthetic,synth_03362,,0.0,28.6139,77.209
95,26.3,58.2,18,20,2026-02-01 22:40:05+00:00,synthetic,synth_03363,,0.0,28.6139,77.209
94,29.3,53.8,43,43,2026-02-01 23:40:05+00:00,synthetic,synth_03364,,0.0,28.6139,77.209
94,28.6,49.9,42,42,2026-02-02 00:40:05+00:00,synthetic,synth_03365,,0.0,28.6139,77.209
95,28.2,53.5,55,57,2026-02-02 01:40:05+00:00,synthetic,synth_03366,,0.0,28.6139,77.209
95,31.8,49.4,61,61,2026-02-02 02:40:05+00:00,synthetic,synth_03367,,0.0,28.6139,77.209
86,31.2,47.3,5,5,2026-02-02 03:40:05+00:00,synthetic,synth_03368,,0.0,28.6139,77.209
98,33.0,44.0,18,22,2026-02-02 04:40:05+00:00,synthetic,synth_03369,,0.0,28.6139,77.209
104,34.2,42.7,31,33,2026-02-02 05:40:05+00:00,synthetic,synth_03370,,0.0,28.6139,77.209
101,33.9,44.0,28,28,2026-02-02 06:40:05+00:00,synthetic,synth_03371,,0.0,28.6139,77.209
101,33.3,41.9,5,5,2026-02-02 07:40:05+00:00,synthetic,synth_03372,,0.0,28.6139,77.209
107,34.5,40.8,45,45,2026-02-02 08:40:05+00:00,synthetic,synth_03373,,0.0,28.6139,77.209
105,34.0,42.7,5,5,2026-02-02 09:40:05+00:00,synthetic,synth_03374,,0.0,28.6139,77.209
105,36.4,39.2,54,56,2026-02-02 10:40:05+00:00,synthetic,synth_03375,,0.0,28.6139,77.209
103,37.6,37.5,73,80,2026-02-02 11:40:05+00:00,synthetic,synth_03376,,0.0,28.6139,77.209
103,33.0,43.4,5,5,2026-02-02 12:40:05+00:00,synthetic,synth_03377,,0.0,28.6139,77.209
96,33.9,42.0,33,33,2026-02-02 13:40:05+00:00,synthetic,synth_03378,,0.0,28.6139,77.209
94,33.5,41.5,5,5,2026-02-02 14:40:05+00:00,synthetic,synth_03379,,0.0,28.6139,77.209
92,32.2,45.1,33,34,2026-02-02 15:40:05+00:00,synthetic,synth_03380,,0.0,28.6139,77.209
97,29.6,48.1,5,5,2026-02-02 16:40:05+00:00,synthetic,synth_03381,,0.0,28.6139,77.209
104,30.2,49.1,48,56,2026-02-02 17:40:05+00:00,synthetic,synth_03382,,0.0,28.6139,77.209
106,30.1,52.2,49,50,2026-02-02 18:40:05+00:00,synthetic,synth_03383,,0.0,28.6139,77.209
109,28.5,50.5,60,66,2026-02-02 19:40:05+00:00,synthetic,synth_03384,,0.0,28.6139,77.209
101,27.8,54.0,15,15,2026-02-02 20:40:05+00:00,synthetic,synth_03385,,0.0,28.6139,77.209
100,27.5,58.5,52,56,2026-02-02 21:40:05+00:00,synthetic,synth_03386,,0.0,28.6139,77.209
99,27.0,56.5,12,15,2026-02-02 22:40:05+00:00,synthetic,synth_03387,,0.0,28.6139,77.209
105,26.7,53.9,10,13,2026-02-02 23:40:05+00:00,synthetic,synth_03388,,0.0,28.6139,77.209
105,28.6,55.3,35,36,2026-02-03 00:40:05+00:00,synthetic,synth_03389,,0.0,28.6139,77.209
92,30.6,50.0,41,44,2026-02-03 01:40:05+00:00,synthetic,synth_03390,,0.0,28.6139,77.209
88,29.9,51.9,9,10,2026-02-03 02:40:05+00:00,synthetic,synth_03391,,0.0,28.6139,77.209
91,32.3,43.8,66,75,2026-02-03 03:40:05+00:00,synthetic,synth_03392,,0.0,28.6139,77.209
96,31.3,45.5,28,28,2026-02-03 04:40:05+00:00,synthetic,synth_03393,,0.0,28.6139,77.209
94,33.3,46.4,24,28,2026-02-03 05:40:05+00:00,synthetic,synth_03394,,0.0,28.6139,77.209
98,36.4,38.7,56,59,2026-02-03 06:40:05+00:00,synthetic,synth_03395,,0.0,28.6139,77.209
101,35.8,38.6,5,5,2026-02-03 07:40:05+00:00,synthetic,synth_03396,,0.0,28.6139,77.209
95,35.5,39.0,50,51,2026-02-03 08:40:05+00:00,synthetic,synth_03397,,0.0,28.6139,77.209
102,35.9,36.0,34,37,2026-02-03 09:40:05+00:00,synthetic,synth_03398,,0.0,28.6139,77.209
100,38.4,35.8,65,70,2026-02-03 10:40:05+00:00,synthetic,synth_03399,,0.0,28.6139,77.209
96,37.3,35.2,33,33,2026-02-03 11:40:05+00:00,synthetic,synth_03400,,0.0,28.6139,77.209
94,35.9,38.5,18,18,2026-02-03 12:40:05+00:00,synthetic,synth_03401,,0.0,28.6139,77.209
88,32.8,44.4,8,9,2026-02-03 13:40:05+00:00,synthetic,synth_03402,,0.0,28.6139,77.209
84,32.4,46.1,31,31,2026-02-03 14:40:05+00:00,synthetic,synth_03403,,0.0,28.6139,77.209
92,34.0,43.5,76,79,2026-02-03 15:40:05+00:00,synthetic,synth_03404,,0.0,28.6139,77.209
92,30.4,46.4,39,40,2026-02-03 16:40:05+00:00,synthetic,synth_03405,,0.0,28.6139,77.209
94,29.9,48.2,8,13,2026-02-03 17:40:05+00:00,synthetic,synth_03406,,0.0,28.6139,77.209
101,27.6,54.4,5,5,2026-02-03 18:40:05+00:00,synthetic,synth_03407,,0.0,28.6139,77.209
106,29.2,52.8,43,43,2026-02-03 19:40:05+00:00,synthetic,synth_03408,,0.0,28.6139,77.209
108,28.4,52.6,62,63,2026-02-03 20:40:05+00:00,synthetic,synth_03409,,0.0,28.6139,77.209
107,27.3,55.7,5,5,2026-02-03 21:40:05+00:00,synthetic,synth_03410,,0.0,28.6139,77.209
105,28.4,53.5,40,40,2026-02-03 22:40:05+00:00,synthetic,synth_03411,,0.0,28.6139,77.209
